mms_id,dlxs_id,alma_value,dlxs_value,alma_url,dlxs_url
990012672820106381,AFK2830.0001.039,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.039
990012672820106381,AFK2830.0001.004,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.004
990012672820106381,AFK2830.0001.040,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.040
990012672820106381,AFK2830.0001.041,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.041
990012672820106381,AFK2830.0001.042,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.042
990012672820106381,AFK2830.0001.043,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.043
990012672820106381,AFK2830.0001.044,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.044
990012672820106381,AFK2830.0001.045,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.045
990012672820106381,AFK2830.0001.046,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.046
990012672820106381,AFK2830.0001.047,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.047
990012672820106381,AFK2830.0001.048,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.048
990012672820106381,AFK2830.0001.049,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.049
990012672820106381,AFK2830.0001.005,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.005
990012672820106381,AFK2830.0001.050,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.050
990012672820106381,AFK2830.0001.051,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.051
990012672820106381,AFK2830.0001.052,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.052
990012672820106381,AFK2830.0001.053,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.053
990012672820106381,AFK2830.0001.054,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.054
990012672820106381,AFK2830.0001.055,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.055
990012672820106381,AFK2830.0001.006,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.006
990012672820106381,AFK2830.0001.007,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.007
990012672820106381,AFK2830.0001.008,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.008
990012672820106381,AFK2830.0001.009,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.009
990012672820106381,AFK2830.0001.036,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.036
990012672820106381,AFK2830.0001.037,"Blair, Emma Helen, 1851-1911."," Blair, Emma Helen, ed. d.1911.",https://search.lib.umich.edu/catalog/record/990012672820106381,https://quod.lib.umich.edu/p/philamer/AFK2830.0001.037
