990009097540106381,ADW7231.0001.001,Tropical topics / Charles F. Freeman.,"Freeman, Charles F.",[Manila :,"s.n.,",192-?],eng,[],['Philippines -- Civilization American influences.']
990018897770106381,AJB9620.0001.001,"Coleccion de escritos sobre agricultura industria, ciencias y otros ramos de interes para la Isla de Cuba...","Frías y Jacott, Francisco de, conde de Pozos Dulces, 1809-1877.",Washington :,Washington :,1860-,spa,[],['Cuba -- Economic conditions.']
990028006970106381,APT6488.0001.001,Tirana [microform] : dulang tulo ka yugto / sinulat ug inawitan ni Emi. Gabuya.,"Gabuya, Emil. (Emiliano)",Cebu :,"Felix B. Gacura,",1938.,ceb,"['Microfilm no. 45.', 'In Cebuano.', '""Dunay 16 ka awit, operita.""--T.p.', 'Microfilm.', 'Philadelphia, PA :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']","['Cebuano drama.', 'Operetta -- Philippines Cebu.', 'Zarzuelas.']"
990003300170106381,ABK7306.0001.001,Economic emancipation : an independent view of Philippine economic problems and their solution.,"Gallego, Manuel V., 1893-","Manila, Philippines :","The Author,",1939.,eng,[],['Philippines -- Economic conditions']
990002791110106381,ABE5485.0001.001,"Cuba contra España. Apuntes de un año para la historia de la rebelión de la isla de Cuba, que principió el 10 de octubre de 1868. Por D. Vicente García Verdugo.","García Verdugo, Vicente.","Madrid,","Crespo Martin y ca.,",1869.,spa,[],"['Cuba -- History -- Insurrection, 1868-1878']"
990029703310106381,AQQ3480.0001.001,Philippine Indic studies [microform] / Fletcher Gardner.,"Gardner, Fletcher, 1869-",Washington :,"The Witte memorial museum,",[1943],eng,"['Microfilm no. 45', 'Includes bibliographical references.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']","['Mangyan (Philippine people)', 'Mangyan language.', 'Tagbanua (Philippine people)']"
990016651710106381,AHC5611.0001.001,The Manóbos of Mindanáo.,"Garvan, John M.",[Washington :,"U. S. Govt. print. off.,",1931],eng,[],['Ethnology -- Philippines Mindanao Island.']
990031995650106381,ARS2505.0001.001,Ibanag indigenous religious beliefs [microform] : a study in culture and education / Marino Gatan.,"Gatan, Marino.","Mendiola, Manila :","Centro Escolar University, Research and Development Center,",1981.,eng,"['Bibliography: p. 134-139.', 'Microfilm.', 'Ann Arbor,', 'University of Michigan, University Library, Preservation Office Microfilming Unit,', '1997.', '1 reel. 35 mm.', 'Microfilm (negative).', 'Ann Arbor,', 'University of Michigan, University Library, Preservation Office Microfilming Unit,', '1997.', '1 reel. 35 mm.']","['Ibanag (Philippine people) -- Social life and customs.', 'Ibanag (Philippine people) -- Religion.', 'Isabela (Philippines : Province) -- Social life and customs.']"
990012569610106381,AFJ2305.0001.001,"Schoolbooks and Krags : the United States Army in the Philippines, 1898-1902.","Gates, John Morgan, 1937-","Westport, Conn. :","Greenwood Press,",[1973],eng,['Bibliography: p. 293-310.'],"['Philippines -- History -- Philippine American War, 1899-1902.', 'United States. -- Army -- History.']"
990010854950106381,AEQ7025.0001.001,Sino ang lalong dakila : ang mestra o ang narses -- ? / sinulat ni Pedro Gatmaitan.,"Gatmaitan, Pedro.",Maynila :,"""Aklatang Lunas"",",1947.,tgl,"['Cover title: Balagtasan ng mestra laban sa narses.', 'In Tagalog.']","['Tagalog poetry.', 'Verse drama, Philippine.']"
990000594560106381,AAG1993.0001.001,Zeitschrift.,Gesellschaft für Erdkunde zu Berlin.,Berlin :,"D. Reimer [etc.],",1853-1944.,ger,"['1853-1865 also called Bd. 1-6, n.F. Bd. 1-19; 1866-1901 also called ser. 3. Bd. 1-36; 1902-Oct. 1944 lack series and vol. numbering.', 'Includes supplements.', ""1853-73, 1902- includes the society's Verhandlungen der Gesellschaft für Erdkunde zu Berlin."", 'Superseded by Die Erde; Zeitschrift der Gesellschaft für Erdkunde zu Berlin.']",['Geography -- Periodicals.']
990043787750106381,ANW4122.0005.001,"Manifesto on Cuban affairs [electronic resource] addressed to the people of the United States / by Ambrosio José Gonzales, September 1st, 1852.","Gonzales, Ambrosio José.",New Orleans :,"Printed at the Daily delta,",1853.,eng,"['Electronic data.', '[Ann Arbor, Mich.] :', 'University of Michigan Digital Library,', '2003.', 'Includes both TIFF files and keyword searchable text.', 'Mode of access: Internet This project was funded in part by a grant from the National Endowment for the Humanities', 'No.6 in volume lettered: Pamphlets. Cuba. v.1.']","['Cuba -- History -- Insurrection, 1849-1851.']"
990043787750106381,ANW4122.0006.001,"Manifesto on Cuban affairs [electronic resource] addressed to the people of the United States / by Ambrosio José Gonzales, September 1st, 1852.","Gonzales, Ambrosio José.",New Orleans :,"Printed at the Daily delta,",1853.,eng,"['Electronic data.', '[Ann Arbor, Mich.] :', 'University of Michigan Digital Library,', '2003.', 'Includes both TIFF files and keyword searchable text.', 'Mode of access: Internet This project was funded in part by a grant from the National Endowment for the Humanities', 'No.6 in volume lettered: Pamphlets. Cuba. v.1.']","['Cuba -- History -- Insurrection, 1849-1851.']"
990043787750106381,ANW4122.0007.001,"Manifesto on Cuban affairs [electronic resource] addressed to the people of the United States / by Ambrosio José Gonzales, September 1st, 1852.","Gonzales, Ambrosio José.",New Orleans :,"Printed at the Daily delta,",1853.,eng,"['Electronic data.', '[Ann Arbor, Mich.] :', 'University of Michigan Digital Library,', '2003.', 'Includes both TIFF files and keyword searchable text.', 'Mode of access: Internet This project was funded in part by a grant from the National Endowment for the Humanities', 'No.6 in volume lettered: Pamphlets. Cuba. v.1.']","['Cuba -- History -- Insurrection, 1849-1851.']"
990012612920106381,AFJ6725.0001.001,When you go to Hawaii you will need this guide to the Islands / by Townsend Griffiss.,"Griffiss, Townsend, 1900-",Boston and New York :,"Houghton Mifflin company,",1930.,eng,[],['Hawaii -- Guidebooks.']
990031429610106381,ARL3695.0001.001,"Ing catlung tata ó ing pangai̜ayag ning masampat a caniwan / á quitsa na,t sinulat Conrado R. Gwekoh.","Gwekoh, Conrado R.",Manila :,"[s.n.],",1927.,pam,['In Pampanga language.'],['Pampanga language -- Texts.']
990028571310106381,APZ3208.0001.001,Casapungul a bulaclac [microform] / sidia ne't pinili-ng Sol H. Gwekoh.,"Gwekoh, Sol H.","Tarlac, Tarlac :","C.P.,",1926.,pam,"['Microfilm no. 48.', ""Author's signed copy."", 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['United States Virgin Islands.']
990042336500106381,BBM8822.0001.001,The politics of the Philippines [microform] : Aguinaldo a traitor to the Filipinos and a conspirator against the United States ; the record of his transformation from a beggar to a tyrant / by Murat Halstead.,"Halstead, Murat, 1829-1908.",[S.l. :,"s.n.,",190-?],eng,"['Microfilm.', '[New York, N.Y.] :', 'New York Public Library Photographic Service,', '1978.', '1 microfilm reel ; 35 mm.']",['United States Virgin Islands.']
990027988580106381,APT4634.0001.001,Haring Gangis ug haring liyon [microform] / ni Fernando Buyser y Aquino.,,Sugbu :,"Central press,",1938.,ceb,"['Microfilm no. 45.', 'In Cebuano.', 'Cover title.', 'Originally published with a sub-title : fabulas Filipinas.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['United States Virgin Islands.']
990012569980106381,AFJ2344.0001.001,"The Philippines today, by Robert W. Hart...","Hart, Robert W. (Robert Watson), 1889-","New York,","Dodd, Mead,",1928.,eng,[],['Philippines.']
990011500740106381,AEX3848.0001.001,"Hand book of the government of the territory of Hawaii, November 1, 1928.",Hawaii Bureau of Governmental Research.,"Honolulu,",Mercantile press,[1928?],eng,[],['Hawaii -- Politics and government -- 1900-1959.']
990012829310106381,AFL9252.0002.002,"High school course of study series ...  [Vol. 2, no. 2]",Hawaii. Department of Public Instruction.,"[Honolulu,","Honolulu star-bulletin, ltd.,",1926-27],eng,[],['High schools -- Hawaii.']
990012829310106381,AFL9252.0002.003,"High school course of study series ...  [Vol. 2, no. 3]",Hawaii. Department of Public Instruction.,"[Honolulu,","Honolulu star-bulletin, ltd.,",1926-27],eng,[],['High schools -- Hawaii.']
990012829310106381,AFL9252.0002.004,"High school course of study series ...  [Vol. 2, no. 4]",Hawaii. Department of Public Instruction.,"[Honolulu,","Honolulu star-bulletin, ltd.,",1926-27],eng,[],['High schools -- Hawaii.']
990012829310106381,AFL9252.0002.005,"High school course of study series ...  [Vol. 2, no. 5]",Hawaii. Department of Public Instruction.,"[Honolulu,","Honolulu star-bulletin, ltd.,",1926-27],eng,[],['High schools -- Hawaii.']
990012829310106381,AFL9252.0002.006,"High school course of study series ...  [Vol. 2, no. 6]",Hawaii. Department of Public Instruction.,"[Honolulu,","Honolulu star-bulletin, ltd.,",1926-27],eng,[],['High schools -- Hawaii.']
990012829310106381,AFL9252.0002.007,"High school course of study series ...  [Vol. 2, no. 7]",Hawaii. Department of Public Instruction.,"[Honolulu,","Honolulu star-bulletin, ltd.,",1926-27],eng,[],['High schools -- Hawaii.']
990015056840106381,AGK9021.0001.001,Story of sugar in Hawaii.,Hawaiian Sugar Planters' Association.,"[Honolulu,",Washington :,1926.],eng,['Cover-title.'],['Sugar growing -- Hawaii.']
990002793340106381,ABE5709.0001.001,"San Cristóbal de la Habana, by Joseph Hergesheimer.","Hergesheimer, Joseph, 1880-1954.","New York,","A. A. Knopf,",1927.,spa,"['""New illustrated edition... October, 1927.""']",['Havana (Cuba) -- Description and travel.']
990012569620106381,AFJ2306.0001.001,The Forty-second foot;,"Herman, Frederick John, 1865-","[Kansas City, Mo.,",Washington :,1942],eng,[],"['Philippines -- History -- Philippine American War, 1899-1902.', 'United States. -- Army. Infantry Regiment, 42nd (Volunteer), (1899-1901)']"
990019727410106381,AJL5042.0001.001,Un cementerio en las Antillas.,"Hernández Catá, Alfonso, 1885-1940.",Madrid,[Impr. de G. Sáez],1933,spa,[],"['Cuba -- Politics and government -- 1909-.', 'Cuba -- History -- Revolution, 1933', 'Machado y Morales, Gerardo, -- 1871-1939.']"
990005720520106381,ACL3264.0001.001,Lecciones de gramática hispano-tagala / compuesta por José Hevia Campomanes.,"Hevia Campomanes, José, 1841-",Manila :,"Tip. de la Univ. de Sto. Tomas,",1930.,spatag,"['""Duodecima primera edición""--1930.']",['Tagalog language -- Grammar.']
990024318130106381,ALQ8081.1935.001,"Romance and adventure in old Manila, by Walter Robb. From manuscripts of Percy A. Hill. [1935]","Hill, Percy A., -1937.","Manila,","Philippine Education Co., inc.,",1935 [c1928],eng,"['""Revised first edition of 1928.""']",['Manila (Philippines)']
990012612940106381,AFJ6727.0001.001,Travels in the Sandwich and Society Islands.,"Hill, S. S., active 19th century.","London,",Chapman & Hall,[1856],eng,[],"['Society Islands (French Polynesia) -- Description and travel.', 'Hawaii -- Description and travel']"
990029028810106381,AQH5592.0001.001,Himaya cag calisud ni Liberato ñga Villano [microfom] : ñga nacapañgasa cay Librada cag sa Princesa Esteleta sa reino sang Francia. vol.2.,,Iloilo :,"La Panayana,",1930.,hil,"['Microfilm no. 16.', 'In Hiligaynon.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.', 'Vol. 1, pages 1-3 in microfilm no. 15, item 44 (FILM 31051 (44)).']","['Hiligaynon language -- Texts.', 'Hiligaynon literature.']"
990029313920106381,AQL4331.0001.001,Himhimno ken cancancion a naespirituan [microform].,,Appari. Cagayan :,"Liberty Press,",1931.,ilo,"['Microfilm no. 17', 'In Batan language.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From Bartlett Collection on the Philippines and the East Indies.']",['United States Virgin Islands.']
990018188550106381,AHU5835.0001.001,Historia nang buhay nang haring si Saul na hangang sinapit ang buhay nang Haring si David at quinahinatnan nila.,,Maynila :,"J. Martinez,",1927.,tgl,[],"['Tagalog language -- Texts.', 'Bible -- In literature.']"
990029093410106381,AQJ2103.0001.001,Historia ni Samuel Belibet [microform] : con ang Judio Errante.,,"[Mandurriao, Iloilo :",Washington :,1929],map,"['Microfilm no. 16', 'In Hiligaynon.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From Bartlett Collection on the Philippines and the East Indies.']","['Bisayan languages -- Texts.', 'Hiligaynon language -- Texts.', 'Bible -- Criticism, interpretation, etc. -- Philippines.']"
990029516310106381,AQN4644.0001.001,Historia sang doce Pares sa Francia [microform] : ñga sacup sang Emperador Carlo Magno.,,Iloilo :,"La Panayana,",1931.,hil,"['Microfilm no. 16', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']","['Corridos.', 'Tagalog literature.']"
990029060970106381,AQH8827.0001.001,Historia sang doce pares sa Francia [microform] : nñga sakup sang emperador carlo magno.,,Ilsilo :,"la Panayana,",1929.,hil,"['Microfilm no. 16', 'In Hiligaynon.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']","['French literature -- Translations into Hiligaynon.', 'Charlemagne, -- Emperor, -- 742-814 -- Romances.']"
990029028790106381,AQH5590.0001.001,Historia sang Prinsesa Adelfa [microform] : ñga napañgasawa sang isa ca cochero.,,Iloilo :,"La Panayana,",1930.,hil,"['Microfilm no. 16.', 'In Hiligaynon.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']","['Hiligaynon language -- Texts.', 'Hiligaynon literature.']"
990018143470106381,AHU1241.0001.001,"The history of San Agustin Church and Convent, Intramuros, Manila.",,[Manila? :,"s.n.,",19--?],eng,['Cover title.'],"['Churches buildings -- Philippines Manila -- Guidebooks', 'Convents -- Philippines Manila.', 'Manila (Philippines) -- Church history.', 'San Agustín Church (Manila, Philippines)']"
990012681050106381,AFK3688.0001.001,"Hawaii: the past, present, and future of its island-kingdom.","Hopkins, Manley, 1817 or 1818-1897.","London,","Longmans, Green, and co.,",1866.,eng,[],['Hawaii -- History.']
990018897790106381,AJB9622.0001.001,"Aperçu statistique de l'île de Cuba, précédé de quelques lettres sur la Havane, et suivi de tableaux synoptiques, d'une carte de l'île, et du tracé des côtes depnis la Havane jusqu'á Matanzas. Par B. Huber ...","Huber, B.","Paris,","P. Dufart,",1826.,fre,[],"['Cuba -- Economic conditions', 'Cuba -- Statistics.', 'Havana (Cuba) -- Description and travel.']"
990014472740106381,AGD8623.0001.001,"The island of Cuba, by Alexander Humboldt. Translated from the Spanish, with notes and a preliminary essay. By J. S. Thrasher.","Humboldt, Alexander von, 1769-1859.","New York,","Derby & Jackson,",1856.,eng,"['""Remarkable for having omitted Humboldts̓ views on slavery of whichthe author puublicly and deservedly complained.""']","['Slavery -- Cuba.', 'Cuba -- Description and travel.']"
990011774330106381,AFA1796.0001.001,Bibliography of the Hawaiian islands.,"Hunnewell, James Frothingham, 1832-1910.","Boston,",Washington :,1869.,eng,[],['Hawaii -- Bibliography.']
990012567540106381,AFJ2098.0001.001,"Proceedings of the first Independence congress : held in the city of Manila, Philippine islands, February 22-26, 1930 / Published under the direction of Dean maximo M. Kalaw, executive secretary, University of the Philippines.",Independence congress (1st : Manila) 1930.,Manila :,"P.I. [Printed by Sugar news press,",1930],eng,"['""Philippine national hymn"" (words only): p. 332.', '""Independence congress hymn"" by Francisco Santiago (words and music): p. [360]']","['National songs -- Philippines.', 'Philippines -- Politics and government.']"
990018290860106381,AHV6175.0007.010,"Industrial and machinery journal.  [Vol. 7, no. 10]",,Manila :,"Sugar News Co.,",1936-1938.,eng,"['""An independent monthly publication devoted to industry and machinery.""', 'Title from cover.', 'Absorbed Philippine machinery journal in Jan. 1936 and assumed its volume numbering.']","['Business enterprises -- Philippines -- Periodicals.', 'Industrial policy -- Philippines -- Periodicals.', 'Mines and mineral resources -- Philippines -- Periodicals.', 'Philippines -- Economic conditions -- Periodicals.']"
990018290860106381,AHV6175.0007.009,"Industrial and machinery journal.  [Vol. 7, no. 9]",,Manila :,"Sugar News Co.,",1936-1938.,eng,"['""An independent monthly publication devoted to industry and machinery.""', 'Title from cover.', 'Absorbed Philippine machinery journal in Jan. 1936 and assumed its volume numbering.']","['Business enterprises -- Philippines -- Periodicals.', 'Industrial policy -- Philippines -- Periodicals.', 'Mines and mineral resources -- Philippines -- Periodicals.', 'Philippines -- Economic conditions -- Periodicals.']"
990018290860106381,AHV6175.0008.008,"Industrial and machinery journal.  [Vol. 8, no. 8]",,Manila :,"Sugar News Co.,",1936-1938.,eng,"['""An independent monthly publication devoted to industry and machinery.""', 'Title from cover.', 'Absorbed Philippine machinery journal in Jan. 1936 and assumed its volume numbering.']","['Business enterprises -- Philippines -- Periodicals.', 'Industrial policy -- Philippines -- Periodicals.', 'Mines and mineral resources -- Philippines -- Periodicals.', 'Philippines -- Economic conditions -- Periodicals.']"
990018734130106381,AJA1762.0001.001,Kiana: a tradition of Hawaii. By James J. Jarves ...,"Jarves, James Jackson, 1818-1888.","London,","S. Low, son & co.,",1857.,eng,[],['Hawaii -- Social life and customs.']
990012612960106381,AFJ6729.0001.001,"Scenes and scenery in the Sandwich Islands, and a trip through Central America: being observations from my note-book during the years 1837-1842.","Jarves, James Jackson, 1818-1888.","Boston,","J. Munroe and company,",1844.,eng,[],"['Hawaii -- Description and travel', 'Central America -- Description and travel']"
990011531330106381,AEX6992.0001.001,"Our Cuban colony, a study in sugar, by Leland Hamilton Jenks.","Jenks, Leland Hamilton, 1892-","New York,",Vanguard press,[1928],eng,"['At head of title: Studies in American imperialism.', '""Reference notes"": p. 315-341.']","['Sugar trade -- Cuba.', 'Industries -- Cuba.', 'United States -- Foreign relations -- Cuba.', 'Cuba -- Foreign relations -- United States.', 'Cuba -- Economic conditions']"
990041954670106381,BBH8418.0001.001,Ann Bartlett returns to the Philippines / Martha Johnson.,"Johnson, Martha, 1911-",New York :,"Thomas Y. Crowell,",c1945.,eng,[],"['World War, 1939-1945 -- Personal narratives, American.', 'Nurses -- United States.', 'World War, 1939-1945 -- Women -- United States.', 'World War, 1939-1945 -- Medical care.']"
990011708620106381,AEZ5069.0001.001,Voyages to Hawaii before 1860; a study based on historical narratives in the library of the Hawaiian mission children's society.,"Judd, Bernice.","Honolulu, Hawaii,","The Society,",1929.,eng,[],"['Hawaii -- History Sources. -- To 1893', 'Hawaii -- Bibliography.']"
990018734250106381,AJA1776.0001.001,"Honolulu: sketches of life, social, political, and religious, in the Hawaiian Islands from 1828 to 1861. By Laura Fish Judd. With a supplementary sketch of events to the present time. (1880).","Judd, Laura Fish, 1804-1872.","Honolulu,","Reprinted by the Honolulu Star-bulletin,",1928.,eng,[],"['Hawaii -- Description and travel', 'Hawaii -- History']"
990019473020106381,AJH8969.1928.001,"Philippinen, von H. H. Juynboll. [1928]","Juynboll, H. H. (Hendrik Herman), 1867-1945.","Leiden,","Buchhandlung und Druckerei vormals E. J. Brill,",1928.,ger,['Includes bibliographical references.'],['Ethnology -- Philippines.']
990029061720106381,AQH8903.0001.001,Kabuhi nga dinangat sang isa ka bukidnon ñga si Priste Juan [microform] : sang iya pagpañgasawa kay Bella Rosa nga anak ni Haring Grimaldo sa ginharian sa Granada.,,Iloilo :,"Imp. La Panayana,",1932.,hil,"['Microform no. 16', 'In Hiligaynon.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From Bartlett Collection on the Philippines and the East Indies.']","['Saints -- Biography.', 'Hiligaynon language -- Texts.']"
990031995720106381,ARS2512.0001.001,"Idealismo o patriotismo acontecimientos político-socio-económicos de 1896 a 1946, tomados de las memorias de don Sixto [microform] : novela dedicada a la juventud filipina / Raymundo Kagahastian.","Kagahastian, Raymundo.",Manila :,"[s.n.],",1950.,spa,"['Microfilm.', 'Ann Arbor,', 'University of Michigan, University Library, Preservation Office Microfilming Unit,', '1997.', '1 reel. 35 mm.', 'Microfilm (negative).', 'Ann Arbor,', 'University of Michigan, University Library, Preservation Office Microfilming Unit,', '1997.', '1 reel. 35 mm.']","['Philippines -- History.', 'Philippines -- History -- 1812-1898.', 'Philippines -- History -- 1898-1946.']"
990012568890106381,AFJ2233.0001.001,The development of Philippine politics.,"Kalaw, Maximo M. (Maximo Manguiat), 1891-",Manila :,"P.I., Oriental commercial company, inc.,",[c1927?],eng,[],['Philippines -- Politics and government.']
990008132280106381,ADL9481.0001.001,"The court-martial of Andres Bonifacio : with prefatory notes / by Teodoro M. Kalaw, tr. by Paz Policarpio-Mendez.","Kalaw, Teodoro M. (Teodoro Manguiat), 1884-1940.",Manila :,"Manila Book Co.,",1926.,eng,[],"['Courts-martial and courts of inquiry -- Philippines.', 'Philippines -- History -- Revolution, 1896-1898.']"
990020601600106381,AJV8393.0001.001,La Campaña del Kuomintang / Teodoro M. Kalaw.,"Kalaw, Teodoro M. (Teodoro Manguiat), 1884-1940.",Manila :,"La Opinion,",1928.,spa,[],"['China -- Politics and government -- 1912-.', 'Zhongguo guo min dang -- Party work.']"
990010853120106381,AEQ6837.0001.001,Kalugód-lugód na buhay na pinagdaanan nang mag-asawa ni Adan at ni Eva buhat sa pagpanaw sa maligayang lupang paraiso hanggang sa sumapit sa Haring Salomon at pagkatanyag nang kaniyang sadyang karunung̃an.,,Maynila :,"J. Martinez,",1928.,tgl,[],"['Tagalog drama.', 'Bible stories, Tagalog.']"
990037944130106381,AUJ6847.0001.001,Kalugodlugod na buhay ni Juang Kabiyak.,,[Maynila :,"P. Sayo,",19-],tgl,"['Cover title.', 'In Tagalog.']",['Tagalog fiction.']
990036014460106381,ATP3772.0001.001,Kasaysayan ng buhay ni Bernardo Carpio sa reynong España.,,Maynila :,"P. Sayo,",1949.,tgl,[],['Tagalog fiction.']
990031995790106381,ARS2519.0001.001,"A brief characterization of Lepanto society, northern Philippines [microform] / by Felix M. Keesing.","Keesing, Felix Maxwell, 1902-1961.","Sagada, Philippines :","Igorot Study Center,",1968.,eng,"['Cover title.', 'Includes bibliographical references.', 'Microfilm.', 'Ann Arbor,', 'University of Michigan, University Library, Preservation Office Microfilming Unit,', '1997.', '1 reel. 35 mm.', 'Microfilm (negative).', 'Ann Arbor,', 'University of Michigan, University Library, Preservation Office Microfilming Unit,', '1997.', '1 reel. 35 mm.']","['Igorot (Philippine people) -- Social life and customs.', 'Ethnology -- Philippines Luzon.']"
990004623220106381,ABZ1586.0001.001,His Majesty King Torrens.,"Kelly, Amzi B.","Manila, Philippine Islands :","[s.n.],",1929.,eng,[],"['Torrens system -- Philippines.', 'Land titles -- Registration and transfer -- Philippines.']"
990019728070106381,AJL5108.0001.001,The key to Havana.,,"[Havana,",Washington :,1927?],eng,[],['United States Virgin Islands.']
990001935560106381,AAV8314.0001.001,"Finding the worth while in the Orient, / by Lucian Swift Kirtland.","Kirtland, Lucian Swift, 1881-","New York, :","R. M. McBride & Company,",1926.,eng,[],['East Asia -- Description and travel.']
990016532410106381,AHB2432.0001.001,Hawaii in the world war.,"Kuykendall, Ralph S. (Ralph Simpson), 1885-1963.",Honolulu :,"The Historical commission,",1928.,eng,[],"['World War, 1914-1918 -- Hawaii.']"
990012613440106381,AFJ6777.0001.001,"A history of Hawaii, prepared under the direction of the Historical Commission of the Territoy of Hawaii, by Ralph S. Kuykendall, with introductory chapters by Herbert E. Gregory.","Kuykendall, Ralph S. (Ralph Simpson), 1885-1963.","New York,","Macmillan Company,",1927[c1926],eng,[],['Hawaii -- History']
990011342830106381,AEV7623.0001.001,El bandolerismo en Cuba,"López Leiva, Francisco.","La Habana,","Imprenta ""El Siglo XX"",",1930.,spa,[],"['Brigands and robbers', 'Criminals -- Cuba.', 'Cuba -- Social conditions']"
990018709680106381,AHZ9187.0001.001,"Adventures in the Philippine Islands. Translated from the French of Paul P. de La Gironière ... Revised and extended by the author, expressly for this edition.","La Gironière, Paul P. de.","London,",C.H. Clarke,[1854?],eng,"['Translation issued by Harper & brothers, New York, 1854 has title: Twenty years in the Philippines.']",['Philippines -- Description and travel']
990026192200106381,ANW6556.0001.001,"Aventures d'un gentilhomme breton aux iles Philippines : avec un aperçu sur la géologie et na nature du sol de ces iles, sur ses habitants, sur le règne minéral, la règne végétal et le règne animal; sur l'agriculture, l'industrie et le commerce de cet archipel / par P. de la Gironière ; illustrations d'après documents et croquis originaux par Henri Valentin (des Vosges).","La Gironière, Paul P. de.",Paris :,"Lacroix-Comon et chez l'auteur,",1855,fre,"['Also published under title: Vingt années aux Philippines.', 'Page 458 misprinted as ""45.""']","['Industries -- Philippines.', 'Philippines -- Description and travel.']"
990029150560106381,AQJ7888.0001.001,Ang arte sa pagsulti ug pagsulat sa Kinatsila [microform] / by Bonifacio D. Lagare.,"Lagare, Bonifacio D.",Cebu :,"Arsenio F. Villarin,",1934.,ceb,"['Microfilm no. 17', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From Barlett collection on the Philippines and the East Indies.']","['Spanish language -- Textbooks for foreign speakers.', 'Spanish language -- Alphabet and writing.']"
990002118620106381,AAX6820.0001.001,"Seven thousand emeralds, by Frank Charles Laubach ... decorations by Margaret Ayer.","Laubach, Frank Charles, 1884-1970.","New York,",Friendship press,[c1929],eng,['Maps on lining-papers.'],"['Missions -- Philippines.', 'Philippines.']"
990012997890106381,AFN6587.0001.001,Batas sa halalan = (Ley electoral) / sinulat nina José P. Laurel ; at Miguel Tolentino.,"Laurel, Jose P. (Jose Paciano), 1891-1959.",Manila :,"General Printing Press,",1930.,tgl,"[""Author's presentation copy to Jose C. Hilario, with his signed gift inscription on t.p.""]",['Election law -- Philippines.']
990011514150106381,AEX5234.0001.001,"Local government in the Philippine islands,","Laurel, Jose P. (Jose Paciano), 1891-1959.","Manila,","La Pilarica press,",1936.,eng,[],"['Local government -- Philippines.', 'Municipal government -- Philippines.']"
990029358220106381,AQL8789.0001.001,Laygay nga evangelico [microform] : miserere ni David.,,[Iloilo City :,"s.n.,",193-],map,"['Microfilm no. 16', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']","['Hiligaynon literature -- Texts.', 'Bible. -- Gospels']"
990011679070106381,AEZ2079.0001.001,Bibliotheca americana : catalogue raisonné d'une très-précieuse collection de livres anciens et modernes sur l'Amérique et les Philippines : classés par ordre alphabétique de noms d'autours / rédigé par Ch. Leclerc.,"Leclerc, Charles, 1843-1889.",Paris :,"Maisonneuve,",1867.,fre,"['""Table des prix d\'adjudication"" (p. [409]-424) issued separately.', 'Includes bibliographical references.']","['America -- Bibliography Catalogs -- Bibliography Catalogs.', 'Philippines -- Bibliography.']"
990029028740106381,AQH5585.0001.001,Ang namatay ñga mabanhaw [microform] / Nemesio Ledesma.,"Ledesma, Nemesio.",Iloilo :,"La Panayana,",1934.,hil,"['Microfilm no. 16.', 'In Hiligaynon.', 'Microfilm.', 'Philadelphia, PA. :', 'American Philosophical Society,', '1965.', '1 microfilm reel ; 35 mm.', 'From the Bartlett Collection on the Philippines and the East Indies.']",['United States Virgin Islands.']
