mms_id,dlxs_id,alma_value,dlxs_value
mms_id,dlxs_id,alma_value,dlxs_value
990000453550106381,AAE7719.0014.012,1904-1933.,
990000453550106381,AAE7719.0014.002,1904-1933.,
990000453550106381,AAE7719.0014.003,1904-1933.,
990000453550106381,AAE7719.0014.005,1904-1933.,
990000453550106381,AAE7719.0014.006,1904-1933.,
990000453550106381,AAE7719.0014.007,1904-1933.,
990000453550106381,AAE7719.0014.009,1904-1933.,
990000453550106381,AAE7719.0006.005,1904-1933.,
990000453550106381,AAE7719.0006.IND,1904-1933.,
990000453550106381,AAE7719.0007.007,1904-1933.,
990000453550106381,AAE7719.0008.001,1904-1933.,
990000453550106381,AAE7719.0008.010,1904-1933.,
990000453550106381,AAE7719.0008.002,1904-1933.,
990000453550106381,AAE7719.0008.003,1904-1933.,
990000453550106381,AAE7719.0008.005,1904-1933.,
990000453550106381,AAE7719.0008.007,1904-1933.,
990000453550106381,AAE7719.0008.008,1904-1933.,
990000453550106381,AAE7719.0008.009,1904-1933.,
990000453550106381,AAE7719.0009.010,1904-1933.,
990000453550106381,AAE7719.0009.012,1904-1933.,
990000453550106381,AAE7719.0009.002,1904-1933.,
990000453550106381,AAE7719.0009.003,1904-1933.,
990000453550106381,AAE7719.0009.004,1904-1933.,
990000453550106381,AAE7719.0009.005,1904-1933.,
990000453550106381,AAE7719.0009.006,1904-1933.,
990000453550106381,AAE7719.0009.007,1904-1933.,
990000453550106381,AAE7719.0009.008,1904-1933.,
990000453550106381,AAE7719.0009.009,1904-1933.,
990000453550106381,AAE7719.0009.011,1904-1933.,
990000515700106381,AAF4003.0011.001,[1924-1941],
990000515700106381,AAF4003.0011.002,[1924-1941],
990000515700106381,AAF4003.0011.003,[1924-1941],
990000515700106381,AAF4003.0011.005,[1924-1941],
990000515700106381,AAF4003.0012.002,[1924-1941],
990000515700106381,AAF4003.0012.003,[1924-1941],
990000515700106381,AAF4003.0012.006,[1924-1941],
990000515700106381,AAF4003.0012.007,[1924-1941],
990000515700106381,AAF4003.0012.009,[1924-1941],
990000515700106381,AAF4003.0013.010,[1924-1941],
990000515700106381,AAF4003.0013.011,[1924-1941],
990000515700106381,AAF4003.0013.012,[1924-1941],
990000515700106381,AAF4003.0013.009,[1924-1941],
990000515700106381,AAF4003.0005.001,[1924-1941],
990000515700106381,AAF4003.0006.006,[1924-1941],
990000515700106381,AAF4003.0007.011,[1924-1941],
990000515700106381,AAF4003.0007.012,[1924-1941],
990000515700106381,AAF4003.0007.005,[1924-1941],
990000515700106381,AAF4003.0007.006,[1924-1941],
990000515700106381,AAF4003.0009.006,[1924-1941],
990000515700106381,AAF4003.0009.009,[1924-1941],
990000551530106381,AAF7627.0001.001,1904-,
990000551530106381,AAF7627.1904.001,1904-,
990000551530106381,AAF7627.1905.001,1904-,
990000551530106381,AAF7627.1906.001,1904-,
990000551530106381,AAF7627.1907.001,1904-,
990000551530106381,AAF7627.1908.001,1904-,
990000551530106381,AAF7627.1909.001,1904-,
990000551530106381,AAF7627.1910.001,1904-,
990000551530106381,AAF7627.1911.001,1904-,
990000587560106381,AAG1286.0010.001,1888-1971.,
990000587560106381,AAG1286.0011.001,1888-1971.,
990000587560106381,AAG1286.0004.001,1888-1971.,
990000587560106381,AAG1286.0005.001,1888-1971.,
990000587560106381,AAG1286.0006.001,1888-1971.,
990000587560106381,AAG1286.0008.001,1888-1971.,
990000587560106381,AAG1286.0009.001,1888-1971.,
990000594560106381,AAG1993.0001.001,1853-1944.,
990001514760106381,AAR5508.0001.001,1926.,
990014533330106381,AGE4844.0001.001,1922.,
990014992080106381,AGK2408.0001.001,1899-1913.,1913.
990014992080106381,AGK2408.0001.002,1899-1913.,1913.
990014992080106381,AGK2408.0001.003,1899-1913.,1913.
