mms_id,dlxs_id,alma_value,dlxs_value
990011534060106381,AEX7269.0001.001,"['International law.', 'Philippines.']","['International law and relations.', 'Philippines.']"
990011557220106381,AEX9627.0001.001,"['Cuba.', 'Cuba -- Politics and government -- 1899-.']","['Cuba.', 'Cuba -- History', 'Cuba -- Politics and government']"
990011557230106381,AEX9628.0001.001,"['Cuba.', 'Cuba -- Politics and government -- 1906-.']","['Cuba.', 'Cuba -- Politics and government']"
990011575500106381,AEY1541.0001.001,['Philippines -- Politics and government -- 1898-1935.'],['Philippines -- Politics and government']
990011575520106381,AEY1543.0001.001,"['Parliamentary practice.', 'Philippines. -- Philippine Assembly -- Rules of practice.']","['Parliamentary practice.', 'Philippines. -- Legislature. -- Rules of practice.']"
990011581880106381,AEY2206.0001.001,"['Monroe doctrine', 'United States -- Foreign relations', 'United States -- Territorial expansion.']","['Monroe doctrine', 'United States -- Foreign relations', 'United States -- Colonial question', 'United States -- Boundaries', 'United States -- Territorial expansion']"
990011584850106381,AEY2511.0001.001,"['Constitutional law -- United States.', 'United States -- Colonial question', 'Cuba -- Politics and government -- 1899-.']","['Constitutional law -- United States.', 'United States -- Colonial question', 'Philippines -- Politics and government', 'Cuba -- Politics and government']"
990011586340106381,AEY2661.0001.001,['Noncitizens -- United States.'],['Aliens -- United States']
990011586420106381,AEY2669.0001.001,['Noncitizens -- Philippines.'],['Aliens -- Philippines']
990011587290106381,AEY2757.1929.001,"['Pirates -- Cuba.', 'Trials (Piracy) -- London.']","['Pirates -- Cuba.', 'Trials (Piracy) -- England']"
990011648810106381,AEY9011.0001.001,"['Indians of North America -- History -- Sources.', 'America -- Discovery and exploration -- Sources.', 'Philippines -- History -- Sources.']","['Indians of North America -- History', 'America -- Discovery and exploration', 'Hawaii -- History', 'Philippines -- History']"
990011679070106381,AEZ2079.0001.001,"['America -- Catalogs -- Catalogs.', 'Philippines -- Bibliography.']","['America -- Bibliography', 'Philippines -- Bibliography.']"
990011679120106381,AEZ2084.0001.001,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990011679120106381,AEZ2084.0001.003,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990011679120106381,AEZ2084.0001.004,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990011679120106381,AEZ2084.0001.005,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990011679120106381,AEZ2084.0001.006,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990011679120106381,AEZ2084.0001.007,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990011679120106381,AEZ2084.0001.009,"['Spanish literature -- Catalogs.', 'America -- Catalogs.', 'Philippines -- Catalogs.', 'Kino, Eusebio Francisco, -- 1644-1711 -- Bibliography.']","['Spanish literature', 'America', 'Philippines', 'Kino, Eusebio Francisco, -- 1644-1711']"
990012858010106381,AFM2298.0001.001,['Philippines -- Fiction.'],['Philippines -- Discovery and exploration']
990012869240106381,AFM3459.0001.001,"['Folklore -- Cuba.', 'Folklore -- Philippines.']","['Folklore -- Cuba.', 'Folklore -- Puerto Rico.', 'Folklore -- Philippines.']"
990012902470106381,AFM6951.0001.001,"['Education -- Philippines -- Periodicals.', 'Education, Elementary -- Philippines -- Periodicals.']","['Education -- Philippines', 'Education, Elementary -- Philippines']"
990012902630106381,AFM6967.1911.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1911.002,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1912.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1912.002,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1913.002,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1914.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1914.002,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1915.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1916.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1917.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1918.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012902630106381,AFM6967.1919.001,"['Jesuits -- Philippines -- Correspondence.', 'Jesuits -- History -- Philippines -- 20th century.']","['Jesuits -- Correspondence. -- Philippines', 'Jesuits -- Missions -- Philippines']"
990012908780106381,AFM7588.0001.001,"['Subanun language -- Bilingual method.', 'Subanun language -- Grammar.']","['Subanun language -- Study and teaching', 'Subanun language -- Grammar.']"
990012908820106381,AFM7592.0001.001,"['Politics in literature.', 'Political satire, Philippine -- 20th century.']","['Politics in literature.', 'Satire, Philippine -- 20th century.', 'Political satire, Philippine -- 20th century.']"
990012909020106381,AFM7613.0001.001,"['Philippine poetry (Spanish)', 'Philippines -- Poetry. -- 1898-']","['Philippine poetry (Spanish)', 'Philippines -- History']"
990012914400106381,AFM8159.0001.001,"['Education -- Philippines.', 'Universities and colleges -- Philippines -- Anecdotes, facetiae, satire, etc.']","['Education -- Philippines.', 'Universities and colleges -- Anecdotes, facetiae, satire, etc. -- Philippines']"
990012985500106381,AFN5335.0001.001,"['Passion-plays -- Philippines.', 'Mysteries and miracle-plays -- Philippines.']","['Passion-plays -- Philippines.', 'Religious drama, Iloko', 'Miracle plays -- Philippines.']"
990012993710106381,AFN6167.0001.001,"['Educational law and legislation -- Philippines.', 'Education -- Philippines -- History.']","['Educational law and legislation -- Philippines.', 'Education -- History. -- Philippines']"
990012993760106381,AFN6172.0001.001,"['Philippines -- History -- 1521-1812.', 'Philippines -- Spanish.', 'Urdaneta, Andrés de, -- 1498-1568.']","['Philippines -- History', 'Philippines -- Discovery and exploration', 'Urdaneta, Andrés de, -- 1508-1568.']"
990013069150106381,AFP3877.1907.001,"['Cuba -- Census, 1907.']",['Cuba']
990013069160106381,AFP3878.0001.001,"['Cuba -- Census, 1919.']",['Cuba']
